sent0	sent1	hard_neg
who was <e>'s vice president during 1995?	ns:government.us_president.vice_president ?x .	ns:base.argumentmaps.moral_agent_m.apologies ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.members ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.jurisdiction ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.body_this_is_a_component_of ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.component_bodies ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:common.topic.notable_for ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:type.object.type ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.rate ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.source ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.date ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.governmental_body.members ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.government ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.predecessor_agency ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.jurisdiction ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:base.crime.law_enforcement_authority.type_of_law_enforcement_agency ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_for ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_types ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:government.form_of_government.countries ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:user.avh.default_domain.ellerdale_topic.ellerdale_id ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:type.object.type ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_positions ?y .?y ns:government.government_office_or_title.office_holders ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_positions ?y .?y ns:government.government_office_or_title.jurisdiction ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_positions ?y .?y ns:government.government_office_or_title.category ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_positions ?y .?y ns:common.topic.notable_for ?x .
who is the current president of <e> 2011?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_positions ?y .?y ns:common.topic.notable_types ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:film.personal_film_appearance.film ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:film.personal_film_appearance.person ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:film.personal_film_appearance.type_of_appearance ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?y .?y ns:type.object.type ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:cvg.game_voice_actor.computer_game_voice_performances ?y .?y ns:cvg.game_performance.character ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:cvg.game_voice_actor.computer_game_voice_performances ?y .?y ns:cvg.game_performance.game ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:cvg.game_voice_actor.computer_game_voice_performances ?y .?y ns:cvg.game_performance.voice_actor ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:cvg.game_voice_actor.computer_game_voice_performances ?y .?y ns:cvg.game_performance.performance_type ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:cvg.game_voice_actor.computer_game_voice_performances ?y .?y ns:type.object.type ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:base.descriptive_names.names.descriptive_name ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:people.profession.people_with_this_profession ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:common.topic.image ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:common.topic.notable_types ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:film.film_location.featured_in_films ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:tv.tv_location.tv_episodes_filmed_here ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:symbols.name_source.namesakes ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:location.location.time_zones ?x .
which film starring <e> was released in 2005	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:sports.sports_team_location.teams ?x .
which aries person was the son of <e>	ns:people.person.children ?x .	ns:people.person.date_of_birth ?x .
which aries person was the son of <e>	ns:people.person.children ?x .	ns:people.person.ethnicity ?x .
which aries person was the son of <e>	ns:people.person.children ?x .	ns:people.person.height_meters ?x .
which aries person was the son of <e>	ns:people.person.children ?x .	ns:sports.pro_athlete.sports_played_professionally ?x .
which aries person was the son of <e>	ns:people.person.children ?x .	ns:people.deceased_person.date_of_death ?x .
what literary genre is <e>	ns:book.book.genre ?x .	ns:fictional_universe.work_of_fiction.setting ?x .
what literary genre is <e>	ns:book.book.genre ?x .	ns:book.written_work.original_language ?x .
what literary genre is <e>	ns:book.book.genre ?x .	ns:book.translated_work.translations ?x .
what literary genre is <e>	ns:book.book.genre ?x .	ns:book.written_work.next_in_series ?x .
what literary genre is <e>	ns:book.book.genre ?x .	ns:media_common.adapted_work.adaptations ?x .
where was <e> when he got shot?	ns:people.deceased_person.place_of_death ?x .	ns:user.dfhuynh.default_domain.assassinated_person.assassination ?x .
where was <e> when he got shot?	ns:people.deceased_person.place_of_death ?x .	ns:user.alexander.misc.murdered_person.place_murdered ?x .
where was <e> when he got shot?	ns:people.deceased_person.place_of_death ?x .	ns:people.deceased_person.date_of_death ?x .
where was <e> when he got shot?	ns:people.deceased_person.place_of_death ?x .	ns:user.alexander.misc.murdered_person.murdered_by ?x .
where was <e> when he got shot?	ns:people.deceased_person.place_of_death ?x .	ns:user.alexander.misc.murdered_person.date_murdered ?x .
who played elaine on <e>?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.tv_producer ?y .?y ns:tv.tv_producer_term.from ?x .
who played elaine on <e>?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.tv_producer ?y .?y ns:tv.tv_producer_term.producer ?x .
who played elaine on <e>?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.tv_producer ?y .?y ns:tv.tv_producer_term.to ?x .
who played elaine on <e>?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.tv_producer ?y .?y ns:tv.tv_producer_term.producer_type ?x .
who played elaine on <e>?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.tv_producer ?y .?y ns:tv.tv_producer_term.program ?x .
