sent0	sent1	label
what year did <e> enter the nba?	ns:olympics.olympic_athlete.medals_won ?y .?y ns:olympics.olympic_medal_honor.medalist ?x .	0
what year did <e> enter the nba?	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.year ?x .	0
what year did <e> enter the nba?	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.award ?x .	0
what year did <e> enter the nba?	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.award_winner ?x .	0
what year did <e> enter the nba?	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.ceremony ?x .	0
what year did <e> enter the nba?	ns:award.award_winner.awards_won ?y .?y ns:freebase.valuenotation.has_value ?x .	0
what year did <e> enter the nba?	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.career_start ?x .	0
what year did <e> enter the nba?	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.athlete ?x .	0
what year did <e> enter the nba?	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.sport ?x .	0
what year did <e> enter the nba?	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:type.object.type ?x .	0
what year did <e> enter the nba?	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.season ?x .	0
what year did <e> enter the nba?	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.three_point_percentage ?x .	0
what year did <e> enter the nba?	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.games ?x .	0
what year did <e> enter the nba?	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.fg_percentage ?x .	0
what year did <e> enter the nba?	ns:basketball.basketball_player.player_statistics ?y .?y ns:basketball.basketball_player_stats.ft_percentage ?x .	0
who was <e> coach in 2011?	ns:american_football.football_team.historical_coaching_staff ?y .?y ns:american_football.football_historical_coach_position.coach ?x .	1
who was <e> coach in 2011?	ns:american_football.football_team.current_head_coach ?y .?y ns:american_football.football_coach.current_team_head_coached ?x .	0
who was <e> coach in 2011?	ns:american_football.football_team.current_head_coach ?y .?y ns:sports.pro_athlete.sports_played_professionally ?x .	0
who was <e> coach in 2011?	ns:american_football.football_team.current_head_coach ?y .?y ns:people.person.spouse_s ?x .	0
who was <e> coach in 2011?	ns:american_football.football_team.current_head_coach ?y .?y ns:people.person.places_lived ?x .	0
who was <e> coach in 2011?	ns:american_football.football_team.current_head_coach ?y .?y ns:book.author.works_written ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.coaches ?y .?y ns:sports.sports_team_coach_tenure.coach ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.coaches ?y .?y ns:sports.sports_team_coach_tenure.position ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.coaches ?y .?y ns:sports.sports_team_coach_tenure.team ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.coaches ?y .?y ns:sports.sports_team_coach_tenure.from ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.coaches ?y .?y ns:sports.sports_team_coach_tenure.to ?x .	0
who was <e> coach in 2011?	ns:sports.professional_sports_team.owner_s ?y .?y ns:people.person.parents ?x .	0
who was <e> coach in 2011?	ns:sports.professional_sports_team.owner_s ?y .?y ns:sports.sports_team_owner.teams_owned ?x .	0
who was <e> coach in 2011?	ns:sports.professional_sports_team.owner_s ?y .?y ns:freebase.valuenotation.has_value ?x .	0
who was <e> coach in 2011?	ns:sports.professional_sports_team.owner_s ?y .?y ns:people.person.spouse_s ?x .	0
who was <e> coach in 2011?	ns:sports.professional_sports_team.owner_s ?y .?y ns:people.person.profession ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.roster ?y .?y ns:sports.sports_team_roster.player ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.roster ?y .?y ns:sports.sports_team_roster.position ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.roster ?y .?y ns:sports.sports_team_roster.from ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.roster ?y .?y ns:sports.sports_team_roster.to ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.roster ?y .?y ns:freebase.valuenotation.has_value ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.team_mascot ?y .?y ns:sports.mascot.team ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.team_mascot ?y .?y ns:common.topic.article ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.team_mascot ?y .?y ns:common.topic.image ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.team_mascot ?y .?y ns:common.topic.description ?x .	0
who was <e> coach in 2011?	ns:sports.sports_team.team_mascot ?y .?y ns:common.topic.notable_types ?x .	0
which director did <e>	ns:film.film.directed_by ?x .	1
which director did <e>	ns:film.film.produced_by ?x .	0
which director did <e>	ns:film.film.edited_by ?x .	0
which director did <e>	ns:film.film.film_art_direction_by ?x .	0
which director did <e>	ns:film.film.cinematography ?x .	0
which director did <e>	ns:film.film.written_by ?x .	0
what did <e> do for a living before he became president?	ns:base.kwebbase.kwtopic.disciplines ?x .	1
what did <e> do for a living before he became president?	ns:people.person.profession ?x .	0
what did <e> do for a living before he became president?	ns:people.person.employment_history ?x .	0
what did <e> do for a living before he became president?	ns:government.politician.government_positions_held ?x .	0
what did <e> do for a living before he became president?	ns:book.book_subject.works ?x .	0
what did <e> do for a living before he became president?	ns:military.military_person.service ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	1
what is the current leader of <e>?	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.members ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.jurisdiction ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.body_this_is_a_component_of ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.component_bodies ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.date_formed ?x .	0
what is the current leader of <e>?	ns:royalty.kingdom.rulers ?y .?y ns:royalty.monarch.kingdom ?x .	0
what is the current leader of <e>?	ns:royalty.kingdom.rulers ?y .?y ns:royalty.noble_person.titles ?x .	0
what is the current leader of <e>?	ns:royalty.kingdom.rulers ?y .?y ns:user.alexbl.honorary_title.titled_person.honorary_title ?x .	0
what is the current leader of <e>?	ns:royalty.kingdom.rulers ?y .?y ns:royalty.monarch.from_date ?x .	0
what is the current leader of <e>?	ns:royalty.kingdom.rulers ?y .?y ns:government.politician.government_positions_held ?x .	0
what is the current leader of <e>?	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:type.object.type ?x .	0
what is the current leader of <e>?	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.rate ?x .	0
what is the current leader of <e>?	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.source ?x .	0
what is the current leader of <e>?	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.date ?x .	0
what is the current leader of <e>?	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_for ?x .	0
what is the current leader of <e>?	ns:location.country.form_of_government ?y .?y ns:government.form_of_government.countries ?x .	0
what is the current leader of <e>?	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_types ?x .	0
what is the current leader of <e>?	ns:location.country.form_of_government ?y .?y ns:type.object.type ?x .	0
what is the current leader of <e>?	ns:location.country.form_of_government ?y .?y ns:common.topic.article ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.governmental_body.members ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.government ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.predecessor_agency ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.jurisdiction ?x .	0
what is the current leader of <e>?	ns:government.governmental_jurisdiction.agencies ?y .?y ns:common.topic.notable_for ?x .	0
what was the title of the first book <e> wrote?	ns:book.author.works_written ?x .	1
what was the title of the first book <e> wrote?	ns:book.author.book_editions_published ?x .	0
what was the title of the first book <e> wrote?	ns:book.illustrator.books_illustrated ?x .	0
what was the title of the first book <e> wrote?	ns:comic_strips.comic_strip_creator.comic_strips_written ?x .	0
what was the title of the first book <e> wrote?	ns:fictional_universe.fictional_character_creator.fictional_characters_created ?x .	0
what was the title of the first book <e> wrote?	ns:theater.theatrical_lyricist.play_lyrics_written ?x .	0
which album did <e> release in 2000?	ns:music.artist.album ?x .	1
which album did <e> release in 2000?	ns:music.featured_artist.recordings ?x .	0
which album did <e> release in 2000?	ns:music.artist.track ?x .	0
which album did <e> release in 2000?	ns:music.artist.home_page ?x .	0
which album did <e> release in 2000?	ns:film.music_contributor.film ?x .	0
which album did <e> release in 2000?	ns:music.artist.label ?x .	0
what high school did <e> go to	ns:people.person.education ?y .?y ns:education.education.institution ?x .	1
what high school did <e> go to	ns:people.person.place_of_birth ?y .?y ns:location.location.people_born_here ?x .	0
what high school did <e> go to	ns:people.person.place_of_birth ?y .?y ns:type.object.type ?x .	0
what high school did <e> go to	ns:people.person.place_of_birth ?y .?y ns:location.hud_foreclosure_area.total_residential_addresses ?x .	0
what high school did <e> go to	ns:people.person.place_of_birth ?y .?y ns:location.location.containedby ?x .	0
what high school did <e> go to	ns:people.person.place_of_birth ?y .?y ns:location.hud_county_place.county ?x .	0
what high school did <e> go to	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.from ?x .	0
what high school did <e> go to	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	0
what high school did <e> go to	ns:sports.pro_athlete.teams ?y .?y ns:type.object.type ?x .	0
what high school did <e> go to	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.to ?x .	0
what high school did <e> go to	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.player ?x .	0
what high school did <e> go to	ns:people.person.places_lived ?y .?y ns:people.place_lived.location ?x .	0
what high school did <e> go to	ns:people.person.places_lived ?y .?y ns:type.object.type ?x .	0
what high school did <e> go to	ns:people.person.places_lived ?y .?y ns:people.place_lived.person ?x .	0
what high school did <e> go to	ns:people.person.parents ?y .?y ns:type.object.type ?x .	0
what high school did <e> go to	ns:people.person.parents ?y .?y ns:people.person.gender ?x .	0
what high school did <e> go to	ns:people.person.parents ?y .?y ns:people.person.children ?x .	0
what high school did <e> go to	ns:people.person.parents ?y .?y ns:type.object.name ?x .	0
what high school did <e> go to	ns:people.person.parents ?y .?y ns:kg.object_profile.prominent_type ?x .	0
who is the new <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	1
who is the new <e>?	ns:government.government_office_or_title.category ?y .?y ns:government.government_office_category.officeholders ?x .	0
who is the new <e>?	ns:government.government_office_or_title.category ?y .?y ns:organization.role.leaders ?x .	0
who is the new <e>?	ns:government.government_office_or_title.category ?y .?y ns:organization.role.governors ?x .	0
